"","sample","lakenames","limnion","filter","quadrant","trophicstate","Phylum","abundPerPhylum","PercentPhyla","MeanAbund_PhylumQuad","SEAbund_PhylumQuad","MeanAbunTrophicstate","MeanAbund_PhylumLake","SEAbund_PhylumTrophicstate","SEAbund_PhylumLake"
"1554","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Candidate_division_BRC1",0,0,10.2380952380952,2.3753744185113,0.636363636363636,0,0.636363636363636,0
"1555","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Candidate_division_OD1",0,0,21.0952380952381,5.0826056131274,12.3636363636364,6.57142857142857,4.05894499042075,4.58702695942923
"1556","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Candidate_division_OP11",0,0,0.142857142857143,0.142857142857143,0.0909090909090909,0,0.0909090909090909,0
"1557","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Candidate_division_OP3",0,0,12.5714285714286,3.28385040301591,5.54545454545455,1.85714285714286,1.38176086404249,1.20373568188234
"1558","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Candidate_division_OP8",0,0,0.80952380952381,0.375557031488197,0,0,0,0
"1559","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Candidate_division_SR1",0,0,7.57142857142857,2.04423862712401,0,0,0,0
"1560","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Candidate_division_TM7",0,0,0,0,0,0,0,0
"1561","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Candidate_division_WS3",0,0,8.38095238095238,2.37093129228659,0,0,0,0
"1562","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Chlamydiae",0,0,0.714285714285714,0.493495101258347,7.72727272727273,1,2.94690153383817,0.723746864455746
"1563","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Chlorobi",9,0.0011,89.4761904761905,23.8208211293057,27.5151515151515,1.28571428571429,9.5483341014999,1.28571428571429
"1564","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Chloroflexi",20,0.0024,434.904761904762,96.5138999306245,29.6060606060606,63.2857142857143,9.52488162993531,38.5484940634238
"1565","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Cyanobacteria",3515,0.4135,1207.85714285714,226.05492680314,1501.06060606061,2438.42857142857,198.941664490032,604.677555047507
"1566","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Deferribacteres",0,0,0.285714285714286,0.285714285714286,0,0,0,0
"1567","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Deinococcus-Thermus",0,0,33.0952380952381,11.5465733448963,0.696969696969697,0,0.561526680612316,0
"1568","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Dictyoglomi",0,0,0.19047619047619,0.19047619047619,0,0,0,0
"1569","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Elusimicrobia",0,0,1.47619047619048,0.653266691034001,0,0,0,0
"1570","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Fibrobacteres",0,0,3,1.42928553580352,0,0,0,0
"1571","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Firmicutes",4,5e-04,131,32.0107868724041,6.09090909090909,2.14285714285714,2.00017216889801,0.769309258162072
"1572","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Fusobacteria",0,0,6.85714285714286,4.66715255002127,6,0,3.03733086572385,0
"1573","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Gemmatimonadetes",0,0,2.71428571428571,1.92371522635468,5.63636363636364,2.71428571428571,2.16279586424915,1.67209998724566
"1574","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Lentisphaerae",0,0,238.238095238095,58.7629177191383,1.33333333333333,0,0.690392217613593,0
"1575","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","NPL-UPA2",0,0,29.2380952380952,6.78475348252198,9.06060606060606,4,1.74509018713901,2.14919697074224
"1576","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Planctomycetes",1400,0.1647,893.952380952381,171.055413970228,1003.72727272727,894.714285714286,115.947106807954,200.684983456745
"1577","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Proteobacteria",1339,0.1575,1791.61904761905,122.483496967871,1604.69696969697,1452.57142857143,93.3231442441101,121.70218473268
"1578","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Spirochaetae",0,0,48.5714285714286,11.9078948258571,3.96969696969697,5.57142857142857,1.18104092544879,3.82882017670956
"1579","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Tenericutes",0,0,1.38095238095238,0.718716416941939,0,0,0,0
"1580","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Thermotogae",0,0,0.666666666666667,0.421637021355784,0,0,0,0
"1581","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","TM6",0,0,3.95238095238095,1.03848834845973,3.24242424242424,0.857142857142857,0.766275801669385,0.857142857142857
"1582","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","unclassified",125,0.0147,395.142857142857,47.0402707776,216,152.571428571429,17.7117599180302,33.2901080280165
"1583","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","Verrucomicrobia",561,0.066,953.809523809524,103.811496267849,1225.21212121212,952.285714285714,92.9787137334661,231.752404239413
"1584","LEEH23um","Lee","Bottom","Particle","Particle Bottom","Oligotrophic","WCHB1-60",0,0,1.95238095238095,1.1369889023963,1.39393939393939,0,0.743582893041932,0
"1585","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Acidobacteria",0,0,12.8421052631579,7.3573224685219,22.8787878787879,17,6.46124190258988,9.30591209930547
"1586","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Actinobacteria",1697,0.1996,1831.15789473684,70.7080838227315,887.575757575758,1147.6,148.821443438401,326.117555491881
"1587","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Armatimonadetes",0,0,26.1578947368421,10.8776457177993,130.878787878788,217,22.7956484074861,103.994230609203
"1588","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Bacteroidetes",1638,0.1927,1865.73684210526,141.193986297921,1786.90909090909,1402,113.68376662816,69.1874266033938
"1589","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","BD1-5",0,0,0,0,0.151515151515152,0,0.151515151515152,0
"1590","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_BRC1",0,0,0.210526315789474,0.210526315789474,0.636363636363636,0,0.636363636363636,0
"1591","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_OD1",4,5e-04,10.3684210526316,1.89830722732968,12.3636363636364,11.6,4.05894499042075,5.00599640431353
"1592","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_OP11",0,0,0,0,0.0909090909090909,0,0.0909090909090909,0
"1593","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_OP3",3,4e-04,4.26315789473684,1.05365447376118,5.54545454545455,7.8,1.38176086404249,4.2
"1594","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"1595","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_SR1",0,0,0,0,0,0,0,0
"1596","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_TM7",0,0,0,0,0,0,0,0
"1597","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_WS3",0,0,0,0,0,0,0,0
"1598","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Chlamydiae",0,0,28.0526315789474,10.2889464575295,7.72727272727273,0,2.94690153383817,0
"1599","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Chlorobi",0,0,53.6315789473684,27.4732416894298,27.5151515151515,4.8,9.5483341014999,2.26715680975093
"1600","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Chloroflexi",0,0,19.3684210526316,5.97275026833774,29.6060606060606,30.6,9.52488162993531,17.7865117434532
"1601","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Cyanobacteria",933,0.1098,842.473684210526,131.673003809767,1501.06060606061,973.4,198.941664490032,85.3841905741338
"1602","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Deferribacteres",0,0,0,0,0,0,0,0
"1603","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Deinococcus-Thermus",0,0,0.894736842105263,0.670579468547944,0.696969696969697,0,0.561526680612316,0
"1604","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Dictyoglomi",0,0,0,0,0,0,0,0
"1605","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Elusimicrobia",0,0,0,0,0,0,0,0
"1606","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Fibrobacteres",0,0,0,0,0,0,0,0
"1607","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Firmicutes",0,0,0.473684210526316,0.473684210526316,6.09090909090909,5.2,2.00017216889801,2.39582971014219
"1608","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Fusobacteria",0,0,0,0,6,0,3.03733086572385,0
"1609","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Gemmatimonadetes",0,0,0,0,5.63636363636364,2.6,2.16279586424915,1.6
"1610","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Lentisphaerae",0,0,2.15789473684211,1.226565494242,1.33333333333333,0,0.690392217613593,0
"1611","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","NPL-UPA2",18,0.0021,11.8947368421053,2.21490793815798,9.06060606060606,12.4,1.74509018713901,2.58069758011279
"1612","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Planctomycetes",523,0.0615,355.684210526316,38.2972410280442,1003.72727272727,1194.4,115.947106807954,341.841132691781
"1613","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Proteobacteria",2662,0.3132,1989.57894736842,115.644856525805,1604.69696969697,1553.4,93.3231442441101,350.854756273875
"1614","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Spirochaetae",0,0,15.5789473684211,3.82230739953909,3.96969696969697,1.4,1.18104092544879,0.979795897113271
"1615","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Tenericutes",0,0,0,0,0,0,0,0
"1616","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Thermotogae",0,0,0,0,0,0,0,0
"1617","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","TM6",0,0,9.73684210526316,2.86728074335041,3.24242424242424,4.8,0.766275801669385,2.26715680975093
"1618","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","unclassified",206,0.0242,173.052631578947,16.0128737835608,216,196.8,17.7117599180302,27.9774909525497
"1619","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","Verrucomicrobia",816,0.096,1246.31578947368,75.4881599728799,1225.21212121212,1711.8,92.9787137334661,332.232960435897
"1620","LONE1","LittleLong","Top","Free","Free Top","Oligotrophic","WCHB1-60",0,0,0.368421052631579,0.368421052631579,1.39393939393939,5.4,0.743582893041932,4.2614551505325
"1621","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Acidobacteria",0,0,12.8421052631579,7.3573224685219,22.8787878787879,17,6.46124190258988,9.30591209930547
"1622","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Actinobacteria",2000,0.2353,1831.15789473684,70.7080838227315,887.575757575758,1147.6,148.821443438401,326.117555491881
"1623","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Armatimonadetes",0,0,26.1578947368421,10.8776457177993,130.878787878788,217,22.7956484074861,103.994230609203
"1624","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Bacteroidetes",1401,0.1648,1865.73684210526,141.193986297921,1786.90909090909,1402,113.68376662816,69.1874266033938
"1625","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","BD1-5",0,0,0,0,0.151515151515152,0,0.151515151515152,0
"1626","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_BRC1",0,0,0.210526315789474,0.210526315789474,0.636363636363636,0,0.636363636363636,0
"1627","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_OD1",0,0,10.3684210526316,1.89830722732968,12.3636363636364,11.6,4.05894499042075,5.00599640431353
"1628","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_OP11",0,0,0,0,0.0909090909090909,0,0.0909090909090909,0
"1629","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_OP3",0,0,4.26315789473684,1.05365447376118,5.54545454545455,7.8,1.38176086404249,4.2
"1630","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"1631","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_SR1",0,0,0,0,0,0,0,0
"1632","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_TM7",0,0,0,0,0,0,0,0
"1633","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Candidate_division_WS3",0,0,0,0,0,0,0,0
"1634","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Chlamydiae",0,0,28.0526315789474,10.2889464575295,7.72727272727273,0,2.94690153383817,0
"1635","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Chlorobi",0,0,53.6315789473684,27.4732416894298,27.5151515151515,4.8,9.5483341014999,2.26715680975093
"1636","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Chloroflexi",0,0,19.3684210526316,5.97275026833774,29.6060606060606,30.6,9.52488162993531,17.7865117434532
"1637","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Cyanobacteria",1272,0.1496,842.473684210526,131.673003809767,1501.06060606061,973.4,198.941664490032,85.3841905741338
"1638","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Deferribacteres",0,0,0,0,0,0,0,0
"1639","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Deinococcus-Thermus",0,0,0.894736842105263,0.670579468547944,0.696969696969697,0,0.561526680612316,0
"1640","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Dictyoglomi",0,0,0,0,0,0,0,0
"1641","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Elusimicrobia",0,0,0,0,0,0,0,0
"1642","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Fibrobacteres",0,0,0,0,0,0,0,0
"1643","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Firmicutes",0,0,0.473684210526316,0.473684210526316,6.09090909090909,5.2,2.00017216889801,2.39582971014219
"1644","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Fusobacteria",0,0,0,0,6,0,3.03733086572385,0
"1645","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Gemmatimonadetes",0,0,0,0,5.63636363636364,2.6,2.16279586424915,1.6
"1646","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Lentisphaerae",0,0,2.15789473684211,1.226565494242,1.33333333333333,0,0.690392217613593,0
"1647","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","NPL-UPA2",9,0.0011,11.8947368421053,2.21490793815798,9.06060606060606,12.4,1.74509018713901,2.58069758011279
"1648","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Planctomycetes",671,0.0789,355.684210526316,38.2972410280442,1003.72727272727,1194.4,115.947106807954,341.841132691781
"1649","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Proteobacteria",2011,0.2366,1989.57894736842,115.644856525805,1604.69696969697,1553.4,93.3231442441101,350.854756273875
"1650","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Spirochaetae",5,6e-04,15.5789473684211,3.82230739953909,3.96969696969697,1.4,1.18104092544879,0.979795897113271
"1651","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Tenericutes",0,0,0,0,0,0,0,0
"1652","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Thermotogae",0,0,0,0,0,0,0,0
"1653","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","TM6",0,0,9.73684210526316,2.86728074335041,3.24242424242424,4.8,0.766275801669385,2.26715680975093
"1654","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","unclassified",132,0.0155,173.052631578947,16.0128737835608,216,196.8,17.7117599180302,27.9774909525497
"1655","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","Verrucomicrobia",999,0.1175,1246.31578947368,75.4881599728799,1225.21212121212,1711.8,92.9787137334661,332.232960435897
"1656","LONE2","LittleLong","Top","Free","Free Top","Oligotrophic","WCHB1-60",0,0,0.368421052631579,0.368421052631579,1.39393939393939,5.4,0.743582893041932,4.2614551505325
"1657","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Acidobacteria",49,0.0058,29.5,7.62837500803139,22.8787878787879,17,6.46124190258988,9.30591209930547
"1658","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Actinobacteria",906,0.1066,1115.75,115.321903588904,887.575757575758,1147.6,148.821443438401,326.117555491881
"1659","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Armatimonadetes",291,0.0342,72,21.6732918345914,130.878787878788,217,22.7956484074861,103.994230609203
"1660","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes",1416,0.1666,2025.05,156.431630853798,1786.90909090909,1402,113.68376662816,69.1874266033938
"1661","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","BD1-5",0,0,8.7,2.28277301359091,0.151515151515152,0,0.151515151515152,0
"1662","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_BRC1",0,0,4.15,1.2717062719454,0.636363636363636,0,0.636363636363636,0
"1663","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_OD1",25,0.0029,66.65,11.4419070456854,12.3636363636364,11.6,4.05894499042075,5.00599640431353
"1664","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_OP11",0,0,0,0,0.0909090909090909,0,0.0909090909090909,0
"1665","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_OP3",18,0.0021,35.3,6.80058047058059,5.54545454545455,7.8,1.38176086404249,4.2
"1666","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"1667","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_SR1",0,0,14.75,4.12111060656942,0,0,0,0
"1668","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_TM7",0,0,1.1,0.512475930115131,0,0,0,0
"1669","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_WS3",0,0,0.95,0.577995629194911,0,0,0,0
"1670","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Chlamydiae",0,0,6.5,3.70809924354783,7.72727272727273,0,2.94690153383817,0
"1671","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Chlorobi",11,0.0013,124.3,44.975847319481,27.5151515151515,4.8,9.5483341014999,2.26715680975093
"1672","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Chloroflexi",78,0.0092,136.55,24.9066124172932,29.6060606060606,30.6,9.52488162993531,17.7865117434532
"1673","LONH1","LittleLong","Bottom","Free","Free Bottom","Oligotrophic","Cyanobacteria",753,0.0886,279.85,60.7166965244496,1501.06060606061,973.4,198.941664490032,85.3841905741338
