"","sample","lakenames","limnion","filter","quadrant","trophicstate","Phylum","Class","AbundPerClass","PercentClass","MeanClassQuad","SEClassQuad","MeanClassTrophicState","SEClassTrophicState","MeanClassLake","SEClassLake"
"3261","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Actinobacteria","Thermoleophilia",0,0,1.75,0.627757076717118,0.878787878787879,0.378787878787879,0,0
"3262","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Actinobacteria","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3263","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Armatimonadetes","Armatimonadia",20,0.0024,63.55,22.0566823625428,120.606060606061,22.5564502043618,69.2857142857143,42.4520537871644
"3264","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Armatimonadetes","Chthonomonadetes",0,0,1.1,0.584447557415052,0,0,0,0
"3265","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Armatimonadetes","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3266","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","Bacteroidia",3,4e-04,133,31.7384873449786,5.39393939393939,1.44530286352358,4.71428571428571,2.69668478757481
"3267","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","BD2-2",0,0,6.1,2.08490817669823,0.303030303030303,0.215343490962908,0,0
"3268","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","BSV13",0,0,121.4,24.1303914073867,0.545454545454545,0.372061489630566,0,0
"3269","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","Cytophagia",448,0.0527,116.55,28.4756105243916,196.636363636364,29.1817975313813,248.714285714286,45.1535550916533
"3270","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","Flavobacteriia",647,0.0761,399.75,89.6003076533722,329.727272727273,36.8552726565621,333.142857142857,61.6358076860817
"3271","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","SB-1",0,0,14.65,4.27986411491127,2.18181818181818,1.00232168505454,7,3.73528860362636
"3272","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","SB-5",0,0,7.95,2.40227414185633,1.09090909090909,1.09090909090909,0,0
"3273","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","SM1A07",0,0,0,0,0.303030303030303,0.228154853732964,0,0
"3274","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","Sphingobacteriia",1317,0.1549,1075.4,78.5645024971939,997.30303030303,70.6988181511588,1440.14285714286,162.285232225978
"3275","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","unclassified",163,0.0192,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3276","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","vadinHA17",0,0,32.8,7.85413065978996,0.303030303030303,0.228154853732964,0,0
"3277","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","VC2.1_Bac22",0,0,1.6,0.779338450900911,7.15151515151515,1.94143476901769,20.1428571428571,6.72390395185278
"3278","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Bacteroidetes","WCHB1-32",0,0,8.5,2.30045762037858,0.424242424242424,0.307821964453182,2,1.36277028773849
"3279","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","BD1-5","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3280","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_BRC1","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3281","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_OD1","unclassified",39,0.0046,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3282","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_OP11","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3283","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_OP3","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3284","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_OP8","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3285","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_SR1","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3286","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_TM7","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3287","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_WS3","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3288","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Candidate_division_WS3","Unknown_Class",0,0,0.3,0.3,0,0,0,0
"3289","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chlamydiae","Chlamydiae",0,0,6.5,3.70809924354783,7.72727272727273,2.94690153383817,2.85714285714286,1.89521416591737
"3290","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chlorobi","Chlorobia",0,0,117.85,43.4441731905503,26.1818181818182,9.62187124919515,0,0
"3291","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chlorobi","Ignavibacteria",0,0,6.45,2.07804943966312,1.33333333333333,0.878689910944674,5.14285714285714,3.85714285714286
"3292","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chloroflexi","Anaerolineae",0,0,42.15,11.7011639097188,4.18181818181818,0.96083784604437,8,2.8784916685157
"3293","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chloroflexi","Ardenticatenia",0,0,0.3,0.3,0.363636363636364,0.363636363636364,0,0
"3294","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chloroflexi","Caldilineae",0,0,1.5,0.952835104749035,1.24242424242424,0.559068325075609,2.85714285714286,1.85714285714286
"3295","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chloroflexi","Chloroflexia",0,0,37.25,14.4826347922716,2.24242424242424,0.756324724620677,1.71428571428571,1.71428571428571
"3296","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chloroflexi","Dehalococcoidia",0,0,3.7,2.54858061632249,0,0,0,0
"3297","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chloroflexi","SL56_marine_group",0,0,50.7,14.3911705386909,21.2424242424242,9.78548615094236,0,0
"3298","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Chloroflexi","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3299","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Cyanobacteria","Cyanobacteria",73,0.0086,245.3,63.4166713926734,1418.63636363636,196.404242697521,731,256.425520607929
"3300","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Cyanobacteria","Melainabacteria",4,5e-04,33.15,12.3427530410188,27.030303030303,6.82901076076288,49,25.2869249104863
"3301","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Cyanobacteria","ML635J-21",0,0,1,0.584897651865602,1.75757575757576,0.977037791821944,1.85714285714286,1.20373568188234
"3302","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Cyanobacteria","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3303","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Deferribacteres","Deferribacteres",0,0,1.45,0.65484027783398,0,0,0,0
"3304","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Deinococcus-Thermus","Deinococci",0,0,37.65,15.0955334976591,0.696969696969697,0.561526680612316,0.714285714285714,0.714285714285714
"3305","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Dictyoglomi","Dictyoglomia",0,0,0,0,0,0,0,0
"3306","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Elusimicrobia","Elusimicrobia",0,0,1.7,1.12413709596575,0,0,0,0
"3307","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Fibrobacteres","Fibrobacteria",0,0,18.25,5.10359780217013,0,0,0,0
"3308","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Firmicutes","Bacilli",0,0,0,0,0.515151515151515,0.359189987609991,1.14285714285714,1.14285714285714
"3309","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Firmicutes","Clostridia",0,0,99,26.3414821946398,4.78787878787879,1.84881082570333,14.1428571428571,7.66385633200095
"3310","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Firmicutes","Negativicutes",0,0,3.95,1.67563813453106,0,0,0,0
"3311","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Firmicutes","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3312","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Fusobacteria","Fusobacteriia",0,0,0.65,0.448828885457535,6,3.03733086572385,0.857142857142857,0.857142857142857
"3313","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Gemmatimonadetes","Gemmatimonadetes",0,0,1.85,0.795629509124362,5.63636363636364,2.16279586424915,0,0
"3314","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Lentisphaerae","BS5",0,0,0.35,0.35,0,0,0,0
"3315","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Lentisphaerae","Lentisphaeria",0,0,154.1,63.0878627079142,0.424242424242424,0.322837511403978,0,0
"3316","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Lentisphaerae","MSBL3",0,0,2.25,0.948336493689428,0,0,0,0
"3317","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Lentisphaerae","Oligosphaeria",0,0,13.15,3.90632078883227,0,0,0,0
"3318","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Lentisphaerae","PBS-III-20",0,0,0.15,0.15,0,0,0,0
"3319","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Lentisphaerae","RFP12_gut_group",6,7e-04,65.45,20.6195455307516,0.272727272727273,0.200721837871087,0.857142857142857,0.857142857142857
"3320","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Lentisphaerae","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3321","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Lentisphaerae","WCHB1-41",0,0,65.15,17.0048406420983,0.242424242424242,0.137828828777729,0,0
"3322","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","NPL-UPA2","unclassified",2,2e-04,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3323","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Planctomycetes","OM190",0,0,3.15,2.23521457818401,20.2727272727273,6.52838683831954,0,0
"3324","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Planctomycetes","Phycisphaerae",45,0.0053,122.15,46.1596927723973,161.939393939394,36.4417587275256,57.5714285714286,24.1284826184613
"3325","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Planctomycetes","Planctomycetacia",77,0.0091,177.6,29.479466538057,789.757575757576,104.209097694206,641,257.74923213594
"3326","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Planctomycetes","unclassified",10,0.0012,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3327","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Planctomycetes","vadinHA49",0,0,35.15,8.72783659213137,23.6060606060606,5.98450325049525,0,0
"3328","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Proteobacteria","Alphaproteobacteria",263,0.0309,157.4,39.5583779136341,415.151515151515,56.84555300316,356.571428571429,57.8906428588614
"3329","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Proteobacteria","Betaproteobacteria",1298,0.1527,1170.4,89.7767523535904,725.69696969697,101.486615448754,846.285714285714,298.277572412144
"3330","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Proteobacteria","Deltaproteobacteria",123,0.0145,261.85,29.7744393203651,204.30303030303,17.4982404336449,284.714285714286,47.3154129150294
"3331","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Proteobacteria","Epsilonproteobacteria",0,0,25.35,7.83825806373356,2.78787878787879,1.92902352817899,0,0
"3332","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Proteobacteria","Gammaproteobacteria",565,0.0665,380.35,67.4230662935249,152.393939393939,33.6940596833191,302.714285714286,123.701005555776
"3333","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Proteobacteria","SPOTSOCT00m83",0,0,0,0,0,0,0,0
"3334","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Proteobacteria","TA18",0,0,1.75,0.905756444549033,11.030303030303,2.72282887114198,0,0
"3335","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Proteobacteria","unclassified",60,0.0071,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3336","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Spirochaetae","Spirochaetes",0,0,55.25,10.51662218135,3.96969696969697,1.18104092544879,4.28571428571429,2.77500995892066
"3337","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Tenericutes","Mollicutes",0,0,7,2.01311489462161,0,0,0,0
"3338","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Thermotogae","Thermotogae",0,0,0,0,0,0,0,0
"3339","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","TM6","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3340","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","unclassified","unclassified",148,0.0174,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3341","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Verrucomicrobia","OPB35_soil_group",42,0.0049,204.65,43.6921813431913,232.212121212121,30.8129669912291,69.2857142857143,24.9205540388941
"3342","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Verrucomicrobia","Opitutae",699,0.0822,408.3,82.0978267550045,241.545454545455,60.8470837133443,160,92.5922962958222
"3343","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Verrucomicrobia","S-BQ2-57_soil_group",0,0,1.15,0.798930205765316,0,0,0,0
"3344","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Verrucomicrobia","Spartobacteria",71,0.0084,260.45,53.6057476788686,324.818181818182,47.5780748808355,176,29.2566638725672
"3345","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Verrucomicrobia","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3346","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Verrucomicrobia","Verrucomicrobia_Incertae_Sedis",194,0.0228,22.25,11.4599703774762,67.6969696969697,24.3592309072938,187.142857142857,82.9329702290977
"3347","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","Verrucomicrobia","Verrucomicrobiae",165,0.0194,179.6,23.8056163209662,343.151515151515,47.9403259352764,553.285714285714,167.992022810285
"3348","GULH2","Gull","Bottom","Free","Free Bottom","Oligotrophic","WCHB1-60","unclassified",0,0,38.5804347826087,4.92581896237518,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3349","GULH23um","Gull","Bottom","Particle","Particle Bottom","Oligotrophic","Acidobacteria","Acidobacteria",0,0,23.9047619047619,6.30340224153545,22.8181818181818,6.46178371352141,0,0
"3350","GULH23um","Gull","Bottom","Particle","Particle Bottom","Oligotrophic","Acidobacteria","Holophagae",0,0,9.76190476190476,2.94222523651804,0.0606060606060606,0.0606060606060606,0,0
"3351","GULH23um","Gull","Bottom","Particle","Particle Bottom","Oligotrophic","Actinobacteria","Acidimicrobiia",0,0,10.7619047619048,3.73267729901663,38.4242424242424,12.8265697177942,17.1428571428571,11.0290278711368
"3352","GULH23um","Gull","Bottom","Particle","Particle Bottom","Oligotrophic","Actinobacteria","Actinobacteria",162,0.0191,92.1904761904762,14.9369498779145,848.242424242424,144.857878562523,1004.85714285714,412.110331307125
"3353","GULH23um","Gull","Bottom","Particle","Particle Bottom","Oligotrophic","Actinobacteria","OPB41",0,0,2.80952380952381,0.994314905610529,0,0,0,0
"3354","GULH23um","Gull","Bottom","Particle","Particle Bottom","Oligotrophic","Actinobacteria","Thermoleophilia",0,0,2.0952380952381,0.830676035369362,0.878787878787879,0.378787878787879,0,0
"3355","GULH23um","Gull","Bottom","Particle","Particle Bottom","Oligotrophic","Actinobacteria","unclassified",0,0,35.6625258799172,4.37634568273959,29.4242424242424,3.19557118376098,38.8633540372671,10.3972325842532
"3356","GULH23um","Gull","Bottom","Particle","Particle Bottom","Oligotrophic","Armatimonadetes","Armatimonadia",293,0.0345,105.571428571429,32.8586128035581,120.606060606061,22.5564502043618,69.2857142857143,42.4520537871644
"3357","GULH23um","Gull","Bottom","Particle","Particle Bottom","Oligotrophic","Armatimonadetes","Chthonomonadetes",0,0,1.42857142857143,0.741849132947139,0,0,0,0
